Date,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10
1995-09-25,0.00,-1.30,-1.49,-0.19,-1.49,-3.17,-4.28,-3.72,-3.91,-4.28
1995-12-13,0.00,0.18,1.96,1.07,0.18,1.78,2.32,2.50,2.14,0.71
1996-01-03,0.00,2.05,0.74,1.37,2.79,2.23,1.49,2.23,1.68,1.12
1996-01-18,0.00,-0.37,-0.56,-0.37,-0.37,-0.37,-2.62,-3.37,-4.68,-3.00
1996-02-01,0.00,-0.55,-1.09,-2.55,-6.91,-6.91,-7.09,-7.45,-6.36,-7.64
1996-02-14,0.00,1.01,2.70,0.51,-0.51,-0.84,-2.20,-1.35,-1.01,0.34
1996-05-23,0.00,0.92,1.38,0.46,0.46,-0.15,-3.07,-3.53,-2.91,-1.07
1996-06-26,0.00,-1.38,-3.37,-3.07,-3.83,-0.61,1.38,1.84,0.15,1.38
1996-07-11,0.00,1.32,1.48,-0.39,-1.95,-1.79,-1.79,-2.57,-3.50,-4.12
1996-10-01,0.00,-0.29,-1.43,-1.72,-1.72,-1.14,-0.14,-1.00,-2.15,-1.72
1996-12-12,0.00,1.20,-2.01,-0.80,-5.49,-5.89,-5.49,-5.09,-5.89,-6.43
1997-01-28,0.00,-0.47,-0.58,-2.33,-3.60,-2.67,-3.49,-5.70,-4.42,-5.47
1997-02-27,0.00,-2.71,-3.75,-3.12,-3.33,-5.62,-8.33,-6.25,-4.58,0.42
1997-05-16,0.00,-1.26,1.47,1.47,0.63,2.53,2.74,2.32,0.84,1.26
1997-08-07,0.00,-1.70,-0.19,-0.19,-1.04,1.52,2.18,1.42,0.28,1.89
1997-08-21,0.00,0.19,0.68,0.49,1.27,6.82,8.38,9.06,10.43,11.31
1997-09-17,0.00,-1.59,-3.93,-5.53,-7.97,-5.42,-6.91,-7.76,-5.21,-6.48
1997-09-30,0.00,-1.00,-3.19,-3.79,-5.69,-4.59,-4.69,-3.09,-4.69,-2.00
1997-10-14,0.00,-0.80,1.19,1.29,-0.40,0.60,1.49,1.69,8.16,5.57
1997-12-04,0.00,-1.84,-2.87,-1.84,-2.25,-1.74,-4.94,-2.87,-1.84,-1.23
1998-02-19,0.00,-3.46,-2.02,-5.86,-5.28,-5.28,-4.61,-5.96,-6.15,-4.32
1998-03-13,0.00,-1.16,-1.97,-3.85,-5.47,-5.29,-6.72,-5.02,-3.94,-3.32
1998-03-27,0.00,-2.55,-2.81,-2.90,-3.87,-5.80,-6.06,-4.39,-7.47,-13.36
1998-07-20,0.00,-1.36,-0.83,0.45,0.68,3.33,3.93,1.51,3.48,4.54
1998-08-07,0.00,3.89,1.86,2.54,5.24,1.01,-1.35,1.44,3.47,4.90
1998-08-19,0.00,1.49,1.40,1.05,2.98,8.93,12.70,19.44,19.61,17.69
1999-02-24,0.00,-1.06,-3.97,-4.84,-4.06,-2.51,-6.58,-5.42,-8.70,-10.64
1999-05-04,0.00,2.03,0.88,2.56,2.73,3.00,0.35,3.35,3.35,3.79
1999-07-19,0.00,3.40,3.31,4.36,2.70,2.09,2.44,4.70,7.49,8.62
1999-08-12,0.00,0.30,-3.09,-4.09,-2.49,-4.09,-6.18,-6.68,-5.48,-1.89
1999-08-26,0.00,5.78,5.10,6.18,7.35,2.25,4.80,6.86,9.12,6.96
1999-10-07,0.00,3.35,4.35,7.37,8.93,13.95,11.50,4.46,2.46,1.90
1999-12-27,0.00,-1.14,-2.79,-1.77,1.77,7.60,6.59,-1.39,1.27,4.69
2000-10-04,0.00,4.18,6.15,9.63,12.65,17.29,13.57,16.13,20.65,21.69
2000-10-06,0.00,3.71,6.92,11.87,7.91,10.63,15.45,16.56,12.86,13.47
2001-04-16,0.00,-6.12,-8.46,-5.79,-5.63,-4.81,-5.58,-6.00,-9.46,-7.69
2001-05-25,0.00,1.38,0.59,2.52,1.63,-0.59,-0.15,0.00,0.96,1.44
2001-06-01,0.00,-2.25,-1.81,-1.65,-0.68,-0.19,-0.80,-0.80,1.59,1.04
2001-08-10,0.00,1.15,1.25,-0.14,0.95,-0.44,-0.35,-2.15,-2.70,0.08
2001-08-14,0.00,-1.41,-0.30,-1.71,-1.62,-3.44,-4.00,-1.18,-0.40,1.02
2002-01-29,0.00,-2.22,0.49,3.67,4.48,4.56,4.40,1.72,0.66,0.97
2002-06-11,0.00,2.18,0.07,-3.11,-4.01,-3.65,-1.34,1.25,1.11,1.57
2002-07-09,0.00,-1.54,-0.75,0.46,2.64,4.55,8.06,9.66,11.50,14.98
2002-10-24,0.00,0.46,0.54,-0.90,0.03,-0.63,-0.63,-1.72,-0.39,3.41
2002-10-31,0.00,0.00,-1.08,0.24,4.01,4.48,5.00,4.14,4.20,2.15
2002-11-18,0.00,-1.88,-4.69,-4.47,-4.37,-1.96,-4.06,-2.73,-1.30,-1.58
2003-01-15,0.00,-0.68,0.38,0.14,-0.85,1.94,3.35,2.68,1.99,3.23
2003-02-11,0.00,-0.60,-2.49,-3.88,-3.79,-3.36,-4.70,-2.19,-2.78,-1.68
2003-06-30,0.00,-0.50,-0.01,-1.13,-1.85,-2.31,-2.00,-3.60,-4.32,-4.38
2003-07-24,0.00,0.84,0.78,0.93,1.15,3.34,2.31,4.47,3.51,3.59
2003-09-24,0.00,-0.38,-0.28,0.59,-0.92,-0.88,-1.34,-2.48,-2.36,-2.34
2004-04-02,0.00,-0.92,-0.25,0.25,-0.89,0.92,1.43,1.19,0.58,0.11
2004-04-13,0.00,-0.24,-0.86,-1.34,0.01,-0.61,-1.62,-1.70,-1.45,-2.12
2004-04-20,0.00,-1.01,-1.08,-0.83,-1.50,-0.40,-0.09,0.11,-0.50,-1.17
2004-07-21,0.00,0.01,-0.47,-0.15,-0.07,-0.12,-0.16,-0.94,-1.11,-0.27
2004-10-19,0.00,-0.43,-0.18,0.23,-0.34,-1.46,-1.83,-2.45,-3.18,-3.32
2005-04-01,0.00,-0.34,-1.00,-1.52,-1.18,-1.86,-3.08,-2.15,-1.18,-0.27
2005-11-28,0.00,1.90,1.92,1.39,0.75,1.00,1.97,2.14,1.88,2.22
2006-04-17,0.00,-0.20,-0.70,-1.98,-2.42,-2.46,-3.81,-6.70,-8.62,-7.01
2006-09-15,0.00,-0.48,-1.37,-0.89,-1.26,-2.30,-3.28,-2.82,-3.36,-3.46
2007-05-14,0.00,-0.35,-0.37,-0.67,-0.57,-1.10,-0.80,-0.22,-0.51,-0.49
2008-02-14,0.00,0.07,-0.63,1.15,0.23,-0.56,-0.05,-0.42,3.00,6.93
2008-03-14,0.00,-8.26,-7.23,-16.41,-18.05,-13.93,-10.79,-7.45,-5.87,-5.42
2008-05-13,0.00,0.24,1.71,1.90,3.83,5.90,5.62,7.80,7.15,7.96
2008-05-28,0.00,1.71,2.95,3.73,7.54,7.54,11.85,14.42,14.39,16.62
2008-06-17,0.00,0.81,4.48,8.78,6.17,6.20,12.55,13.32,15.86,16.07
2008-07-02,0.00,3.88,-5.09,1.52,0.18,3.26,10.04,17.32,-1.21,-18.30
2008-07-14,0.00,-22.41,-43.09,-48.43,-54.21,-74.68,-80.56,-65.44,-59.72,-51.51
2008-10-09,0.00,-9.20,-27.12,-14.14,-16.20,-11.36,-16.91,-14.85,-8.58,-10.21
2008-11-10,0.00,9.04,8.51,12.15,19.58,18.73,30.12,39.81,38.63,21.94
2008-12-15,0.00,3.18,7.55,8.61,10.40,15.56,10.40,11.52,14.30,12.32
2009-05-15,0.00,4.09,2.05,2.73,5.63,6.39,6.99,3.67,3.92,4.43
2009-05-19,0.00,0.70,3.66,4.44,5.05,1.65,1.91,2.44,0.70,2.44
2010-03-18,0.00,-0.83,-1.84,-4.46,-5.47,-6.42,-7.25,-5.59,-6.12,-7.25
2010-08-09,0.00,3.23,4.18,2.93,3.23,3.08,2.27,4.48,5.58,5.58
2010-09-27,0.00,1.21,1.28,-0.23,0.90,-2.19,-0.90,-0.30,0.68,0.90
2010-10-19,0.00,3.32,2.64,5.02,3.83,1.79,1.87,2.55,2.13,2.98
2010-11-02,0.00,-5.30,-7.29,-9.38,-6.51,-9.11,-7.38,-5.21,-5.03,-3.65
2011-01-13,0.00,1.64,5.77,4.66,6.56,8.72,10.62,11.15,10.36,10.82
2011-03-16,0.00,-0.43,-0.50,0.72,2.36,3.58,4.58,4.36,4.51,3.79
2011-04-13,0.00,2.36,5.41,6.02,6.55,6.25,5.26,6.85,6.09,5.41
2011-06-24,0.00,0.28,-2.67,-1.01,-2.21,-1.38,1.01,-0.65,1.38,4.61
2011-08-22,0.00,-10.95,-21.43,-23.17,-33.17,-28.89,-29.68,-25.56,-15.08,-10.95
2012-02-24,0.00,-1.00,0.87,-1.00,-1.12,0.87,4.10,0.25,-0.25,-0.12
2012-02-29,0.00,-0.12,1.85,5.05,1.23,0.74,0.86,1.60,-4.56,-8.87
2012-04-19,0.00,2.15,1.79,1.20,1.08,1.32,2.99,0.60,2.39,4.31
2012-05-21,0.00,-2.72,-2.29,-2.44,-6.59,-3.15,-5.30,-0.57,1.15,-1.72
2012-08-01,0.00,-3.48,-6.41,-6.82,-6.82,-7.52,-7.80,-7.52,-8.36,-9.61
2012-09-21,0.00,1.87,3.08,1.43,2.97,1.54,1.87,-0.11,-3.41,-2.42
2012-09-25,0.00,-1.70,-0.11,-1.59,-1.25,-3.29,-6.69,-5.67,-5.22,-4.42
2012-11-27,0.00,-0.72,-1.02,-0.41,-1.54,-7.17,-7.17,-9.02,-8.30,-7.68
2013-04-15,0.00,4.72,6.84,5.05,4.56,1.71,-0.24,-1.30,-1.14,-0.81
2013-06-19,0.00,1.55,4.58,1.71,1.01,-0.93,0.23,-0.31,-0.08,0.47
2013-09-12,0.00,-0.28,-0.41,-1.52,-0.83,0.35,2.42,2.76,2.42,2.83
2013-12-20,0.00,-0.06,0.25,0.13,0.96,0.76,-2.61,-4.59,-6.18,-5.16
2014-01-07,0.00,-1.51,-1.15,0.90,-1.15,-3.44,-3.02,-2.59,-2.59,-3.44
2014-01-13,0.00,-2.27,-1.85,-1.43,-1.43,-2.27,-0.54,1.91,2.74,0.24
2014-03-11,0.00,0.69,2.78,0.98,0.52,-0.93,-3.70,-1.62,-0.52,0.41
2014-03-13,0.00,-1.85,-2.32,-3.81,-6.67,-4.52,-3.39,-2.44,-2.26,-1.25
2014-08-07,0.00,-0.13,-0.07,-0.33,-0.79,-0.13,-1.64,-1.64,-2.11,-6.32
2014-08-15,0.00,0.00,-0.45,-4.60,-4.40,-5.44,-5.70,-4.85,-3.62,-4.14
2014-09-03,0.00,0.56,-1.49,-0.19,-1.55,-2.86,-4.22,-3.91,-3.72,-4.10
2014-11-11,0.00,0.40,0.87,1.16,0.87,1.33,1.68,0.98,0.64,1.10
2014-12-31,0.00,2.91,5.81,5.36,3.41,5.14,6.82,8.10,10.39,15.08
2015-01-09,0.00,1.38,3.84,8.87,7.79,8.51,7.61,3.54,5.70,4.98
2015-06-17,0.00,1.21,-0.52,-1.67,-0.63,0.06,-0.17,2.82,2.07,0.92
2015-09-09,0.00,0.00,0.50,-1.68,-1.81,1.12,2.99,2.12,2.93,2.00
2015-10-09,0.00,0.00,-0.77,-4.32,-3.87,-3.99,-4.38,-2.45,-4.12,-6.44
2015-10-21,0.00,-2.23,-2.17,-1.49,-6.93,-5.75,-3.84,-5.57,-6.31,-5.26
2015-11-04,0.00,-3.70,-2.14,-3.12,-2.54,-0.35,0.64,-0.69,-0.64,-3.06
2016-01-19,0.00,2.41,0.95,5.33,2.78,2.41,1.17,-3.29,-1.97,3.36
2016-02-10,0.00,-7.08,-9.77,-12.54,-9.68,-8.69,-12.37,-8.96,-8.69,-10.39
